order_id,item_id,product_id,quantity,list_price,discount
Ord136,1,MOB7,2,3999.99,0.2
Ord136,2,MOB3,2,999.99,0.05
Ord1360,1,MOB31,1,1632.99,0.05
Ord1361,1,CMB307,2,749.99,0.07
Ord1361,2,RDB153,1,4999.99,0.05
Ord1361,3,RDB163,2,1349,0.2
Ord1362,1,MOB27,2,999.99,0.2
Ord1362,2,ELB204,2,3599.99,0.07
Ord1362,3,MOB4,2,2899.99,0.2
Ord1363,1,CRB66,2,250.99,0.1
Ord1364,1,CRB78,1,647.99,0.07
Ord1364,2,RDB155,2,11999.99,0.1
Ord1364,3,RDB152,1,2499.99,0.1
Ord1364,4,CMB110,1,470.99,0.07
Ord1365,1,RDB144,1,1549.99,0.07
Ord1365,2,RDB58,1,4999.99,0.07
Ord1365,3,CRB236,1,749.99,0.05
Ord1366,1,MOB115,1,3199.99,0.1
Ord1366,2,MOB128,2,1899,0.2
Ord1366,3,ELB200,1,3499.99,0.07
Ord1367,1,MOB132,1,1499.99,0.1
Ord1367,2,MOB131,2,2599,0.2
Ord1367,3,MOB124,1,1499,0.07
Ord1367,4,CMB24,2,549.99,0.05
Ord1368,1,CRB66,1,250.99,0.1
Ord1368,2,MOB113,2,489.99,0.07
Ord1368,3,ELB186,1,4499.99,0.2
Ord1369,1,CRB213,2,269.99,0.05
Ord137,1,CHB23,1,299.99,0.07
Ord137,2,CHB22,1,269.99,0.1
Ord1370,1,MOB7,1,3999.99,0.07
Ord1370,2,CHB89,2,209.99,0.1
Ord1370,3,CYB208,2,1799.99,0.2
Ord1370,4,MOB134,1,1499.99,0.1
Ord1371,1,CRB223,2,529.99,0.07
Ord1371,2,MOB8,2,1799.99,0.2
Ord1372,1,CMB307,1,749.99,0.07
Ord1372,2,CHB283,2,319.99,0.2
Ord1373,1,CYB63,1,3499.99,0.1
Ord1374,1,RDB181,2,2199.99,0.05
Ord1374,2,MOB130,2,919.99,0.07
Ord1375,1,RDB147,2,1799.99,0.05
Ord1375,2,RDB182,1,2499.99,0.2
Ord1376,1,MOB5,1,1320.99,0.07
Ord1377,1,RDB153,2,4999.99,0.05
Ord1377,2,MOB130,1,919.99,0.05
Ord1377,3,RDB48,1,1499.99,0.07
Ord1377,4,ELB188,2,3499.99,0.07
Ord1378,1,CHB96,2,349.99,0.07
Ord1378,2,MOB142,2,3199.99,0.07
Ord1378,3,MOB2,2,749.99,0.2
Ord1378,4,CMB110,1,470.99,0.07
Ord1378,5,MOB129,2,919.99,0.2
Ord1379,1,CRB15,1,529.99,0.1
Ord1379,2,MOB118,1,999.99,0.1
Ord1379,3,CHB263,2,89.99,0.1
Ord138,1,CRB16,2,599.99,0.1
Ord138,2,MOB6,1,469.99,0.2
Ord1380,1,CRB255,2,899.99,0.1
Ord1380,2,CRB229,2,429.99,0.07
Ord1381,1,CHB274,2,229.99,0.2
Ord1381,2,CRB214,2,899.99,0.1
Ord1382,1,CRB232,1,479.99,0.2
Ord1382,2,CRB81,2,1099.99,0.05
Ord1382,3,CRB225,1,959.99,0.1
Ord1382,4,MOB135,1,1499.99,0.07
Ord1382,5,CRB238,1,749.99,0.2
Ord1383,1,ELB188,2,3499.99,0.2
Ord1383,2,CRB65,2,346.99,0.05
Ord1384,1,MOB32,1,469.99,0.07
Ord1384,2,MOB142,2,3199.99,0.1
Ord1384,3,CHB89,1,209.99,0.1
Ord1384,4,CHB97,1,349.99,0.05
Ord1385,1,CMB24,2,549.99,0.05
Ord1385,2,RDB145,1,1799.99,0.07
Ord1385,3,MOB39,2,1499.99,0.1
Ord1385,4,MOB135,1,1499.99,0.05
Ord1386,1,CHB292,1,369.99,0.2
Ord1386,2,CHB262,1,249.99,0.1
Ord1386,3,CMB306,1,899.99,0.1
Ord1386,4,RDB150,1,4499.99,0.07
Ord1387,1,CMB106,1,449.99,0.1
Ord1388,1,CRB251,1,2999.99,0.1
Ord1389,1,CHB85,2,329.99,0.1
Ord1389,2,RDB171,2,3199.99,0.05
Ord1389,3,CRB227,1,319.99,0.07
Ord139,1,CRB19,2,449,0.07
Ord139,2,MOB3,1,999.99,0.07
Ord1390,1,MOB41,2,1469.99,0.05
Ord1390,2,MOB27,2,999.99,0.05
Ord1390,3,CMB306,1,899.99,0.1
Ord1390,4,CMB104,1,481.99,0.05
Ord1390,5,RDB147,2,1799.99,0.1
Ord1391,1,CRB223,2,529.99,0.07
Ord1391,2,CHB295,2,319.99,0.2
Ord1391,3,CHB277,1,369.99,0.2
Ord1392,1,CHB87,2,189.99,0.2
Ord1392,2,CRB240,2,899.99,0.05
Ord1393,1,CHB92,1,209.99,0.07
Ord1393,2,CRB82,1,659.99,0.07
Ord1393,3,MOB47,2,5299.99,0.05
Ord1393,4,CHB268,2,159.99,0.05
Ord1394,1,RDB165,2,2499.99,0.05
Ord1395,1,ELB204,1,3599.99,0.2
Ord1395,2,RDB48,2,1499.99,0.1
Ord1395,3,RDB180,2,919.99,0.2
Ord1395,4,CRB226,1,679.99,0.1
Ord1396,1,RDB57,1,1999.99,0.05
Ord1396,2,RDB181,1,2199.99,0.2
Ord1397,1,MOB127,2,469.99,0.1
Ord1397,2,MOB139,1,2999.99,0.07
Ord1397,3,MOB7,1,3999.99,0.05
Ord1397,4,CRB249,1,749.99,0.05
Ord1397,5,CRB78,2,647.99,0.1
Ord1398,1,CRB69,2,416.99,0.05
Ord1398,2,RDB53,1,749.99,0.2
Ord1399,1,CYB210,2,1549,0.2
Ord1399,2,CRB224,1,479.99,0.05
Ord1399,3,MOB127,2,469.99,0.07
Ord1399,4,MOB28,1,2499.99,0.05
Ord14,1,MOB6,1,469.99,0.07
Ord140,1,CRB15,1,529.99,0.2
Ord140,2,CHB21,1,269.99,0.2
Ord140,3,CRB12,2,549.99,0.2
Ord140,4,MOB3,1,999.99,0.05
Ord1400,1,CMB24,2,549.99,0.2
Ord1400,2,CRB217,2,909.99,0.2
Ord1400,3,CHB275,1,229.99,0.1
Ord1400,4,CHB90,1,209.99,0.07
Ord1401,1,MOB112,1,379.99,0.07
Ord1401,2,CRB230,1,429.99,0.05
Ord1401,3,CRB254,2,749.99,0.2
Ord1402,1,ELB189,2,2799.99,0.2
Ord1402,2,MOB28,2,2499.99,0.05
Ord1402,3,ELB203,1,4999.99,0.05
Ord1402,4,CHB273,1,289.99,0.07
Ord1403,1,CHB93,2,209.99,0.1
Ord1404,1,MOB112,2,379.99,0.05
Ord1404,2,CRB220,1,269.99,0.1
Ord1404,3,ELB193,2,2799.99,0.2
Ord1405,1,RDB162,2,2999.99,0.1
Ord1406,1,CRB230,2,429.99,0.05
Ord1406,2,MOB113,1,489.99,0.1
Ord1407,1,CMB300,1,799.99,0.05
Ord1407,2,MOB36,2,832.99,0.1
Ord1407,3,CHB266,1,399.99,0.1
Ord1407,4,MOB35,1,832.99,0.2
Ord1408,1,CHB23,2,299.99,0.2
Ord1408,2,RDB166,1,749.99,0.2
Ord1408,3,MOB114,1,579.99,0.07
Ord1408,4,MOB137,2,2599,0.2
Ord1409,1,CMB301,2,899.99,0.07
Ord1409,2,RDB170,1,1299.99,0.07
Ord1409,3,RDB171,2,3199.99,0.05
Ord1409,4,CHB265,1,289.99,0.05
Ord1409,5,CRB222,1,269.99,0.1
Ord141,1,CRB18,1,449,0.2
Ord1410,1,ELB205,2,4999.99,0.1
Ord1410,2,ELB203,2,4999.99,0.2
Ord1410,3,CMB304,1,679.99,0.1
Ord1411,1,ELB9,1,2999.99,0.1
Ord1411,2,CMB308,2,749.99,0.2
Ord1412,1,RDB180,2,919.99,0.07
Ord1412,2,MOB43,1,5299.99,0.1
Ord1412,3,CMB109,2,416.99,0.07
Ord1413,1,CHB297,2,279.99,0.05
Ord1414,1,RDB162,2,2999.99,0.1
Ord1414,2,CHB292,2,369.99,0.05
Ord1415,1,MOB31,2,1632.99,0.07
Ord1415,2,CRB17,1,429,0.05
Ord1415,3,CHB264,2,249.99,0.1
Ord1415,4,CRB245,1,659.99,0.05
Ord1416,1,ELB194,1,3499.99,0.2
Ord1416,2,CRB242,2,699.99,0.1
Ord1416,3,CHB92,2,209.99,0.05
Ord1417,1,CRB219,2,639.99,0.2
Ord1418,1,MOB120,2,2499.99,0.2
Ord1418,2,CRB243,2,679.99,0.05
Ord1419,1,MOB124,1,1499,0.07
Ord1419,2,CRB235,2,899.99,0.2
Ord1419,3,CRB234,1,899.99,0.1
Ord142,1,CRB16,2,599.99,0.1
Ord142,2,CYB11,2,1680.99,0.1
Ord142,3,CRB19,1,449,0.07
Ord1420,1,ELB197,1,2299.99,0.2
Ord1420,2,ELB194,2,3499.99,0.1
Ord1420,3,MOB128,1,1899,0.1
Ord1421,1,CHB298,2,279.99,0.05
Ord1422,1,CRB80,2,761.99,0.07
Ord1422,2,RDB180,2,919.99,0.2
Ord1422,3,CRB243,1,679.99,0.05
Ord1423,1,CRB249,1,749.99,0.2
Ord1423,2,CRB71,1,416.99,0.1
Ord1423,3,CMB302,1,449.99,0.2
Ord1423,4,MOB113,2,489.99,0.2
Ord1424,1,MOB140,2,4999.99,0.2
Ord1425,1,CRB227,2,319.99,0.05
Ord1425,2,CHB263,1,89.99,0.07
Ord1425,3,CHB93,1,209.99,0.07
Ord1425,4,RDB54,2,3199.99,0.05
Ord1425,5,RDB145,2,1799.99,0.07
Ord1426,1,CRB215,1,749.99,0.07
Ord1426,2,CRB20,2,599.99,0.05
Ord1426,3,CHB281,1,319.99,0.07
Ord1427,1,CRB230,2,429.99,0.07
Ord1427,2,MOB139,1,2999.99,0.05
Ord1427,3,RDB164,2,1549,0.07
Ord1428,1,CRB216,2,899.99,0.2
Ord1428,2,MOB126,1,469.99,0.07
Ord1428,3,ELB187,2,2799.99,0.07
Ord1428,4,MOB28,1,2499.99,0.1
Ord1428,5,ELB194,2,3499.99,0.2
Ord1429,1,CRB70,2,659.99,0.2
Ord143,1,MOB6,1,469.99,0.2
Ord1430,1,CRB221,1,319.99,0.05
Ord1430,2,CHB281,1,319.99,0.07
Ord1431,1,CYB207,1,3999.99,0.1
Ord1431,2,RDB53,1,749.99,0.07
Ord1431,3,CRB252,1,2999.99,0.2
Ord1431,4,CRB254,1,749.99,0.07
Ord1432,1,RDB161,1,1899,0.2
Ord1433,1,CHB264,1,249.99,0.07
Ord1434,1,CRB229,2,429.99,0.2
Ord1434,2,ELB198,1,2999.99,0.1
Ord1434,3,CHB286,2,279.99,0.1
Ord1434,4,ELB61,2,4999.99,0.07
Ord1435,1,MOB141,2,1599.99,0.07
Ord1435,2,MOB29,1,999.99,0.2
Ord1435,3,ELB60,1,1559.99,0.1
Ord1435,4,CRB260,1,799.99,0.07
Ord1436,1,CRB244,2,559.99,0.07
Ord1437,1,MOB141,2,1599.99,0.05
Ord1438,1,CRB225,1,959.99,0.2
Ord1438,2,MOB140,1,4999.99,0.2
Ord1438,3,CRB81,2,1099.99,0.05
Ord1438,4,MOB137,1,2599,0.1
Ord1438,5,ELB190,2,2799.99,0.07
Ord1439,1,MOB42,1,2299.99,0.07
Ord1439,2,CHB263,1,89.99,0.2
Ord1439,3,CMB102,2,489.99,0.05
Ord1439,4,RDB149,1,7499.99,0.05
Ord144,1,MOB8,2,1799.99,0.05
Ord1440,1,MOB116,2,749.99,0.07
Ord1440,2,CMB109,1,416.99,0.07
Ord1440,3,ELB186,1,4499.99,0.1
Ord1440,4,RDB178,2,749.99,0.05
Ord1440,5,CRB67,2,250.99,0.2
Ord1441,1,MOB6,1,469.99,0.05
Ord1441,2,CRB242,2,699.99,0.2
Ord1441,3,MOB46,1,1409.99,0.07
Ord1442,1,RDB160,1,4499.99,0.1
Ord1442,2,CRB220,1,269.99,0.07
Ord1442,3,CHB271,2,209.99,0.05
Ord1443,1,RDB160,1,4499.99,0.07
Ord1443,2,RDB57,1,1999.99,0.2
Ord1443,3,CHB101,2,339.99,0.1
Ord1444,1,CHB90,1,209.99,0.1
Ord1444,2,MOB128,2,1899,0.2
Ord1445,1,CRB219,2,639.99,0.1
Ord1445,2,RDB52,1,875.99,0.07
Ord1445,3,MOB123,2,999.99,0.1
Ord1446,1,CRB227,1,319.99,0.05
Ord1446,2,CRB233,2,639.99,0.05
Ord1446,3,CRB234,2,899.99,0.05
Ord1447,1,RDB148,1,5499.99,0.2
Ord1448,1,CRB239,1,749.99,0.1
Ord1449,1,RDB159,1,2299.99,0.07
Ord1449,2,RDB55,1,2699.99,0.2
Ord1449,3,CRB260,2,799.99,0.07
Ord1449,4,CRB252,2,2999.99,0.05
Ord1449,5,CRB14,2,269.99,0.1
Ord145,1,CYB11,1,1680.99,0.2
Ord145,2,ELB9,2,2999.99,0.1
Ord1450,1,CHB98,1,489.99,0.07
Ord1450,2,RDB173,2,3199.99,0.1
Ord1450,3,CMB299,1,559.99,0.2
Ord1450,4,CYB209,2,2999.99,0.1
Ord1450,5,CRB235,2,899.99,0.05
Ord1451,1,MOB117,1,1469.99,0.05
Ord1452,1,CHB99,2,299.99,0.1
Ord1452,2,CRB234,1,899.99,0.2
Ord1452,3,CHB86,2,149.99,0.05
Ord1452,4,CMB109,2,416.99,0.07
Ord1453,1,CHB89,2,209.99,0.1
Ord1454,1,CHB283,1,319.99,0.07
Ord1454,2,MOB35,2,832.99,0.1
Ord1454,3,MOB124,1,1499,0.2
Ord1454,4,MOB38,2,549.99,0.05
Ord1455,1,CHB101,2,339.99,0.05
Ord1455,2,CRB254,1,749.99,0.2
Ord1456,1,ELB193,2,2799.99,0.05
Ord1456,2,CRB246,1,639.99,0.07
Ord1456,3,CHB268,2,159.99,0.1
Ord1456,4,CHB272,1,289.99,0.1
Ord1456,5,MOB126,1,469.99,0.1
Ord1457,1,MOB113,1,489.99,0.07
Ord1457,2,CMB111,1,470.99,0.2
Ord1457,3,CHB268,1,159.99,0.2
Ord1457,4,RDB152,2,2499.99,0.2
Ord1458,1,CHB295,2,319.99,0.05
Ord1458,2,CMB105,1,533.99,0.05
Ord1458,3,CRB12,1,549.99,0.05
Ord1458,4,CRB78,2,647.99,0.1
Ord1459,1,CRB258,1,1259.9,0.1
Ord146,1,MOB3,2,999.99,0.2
Ord146,2,CRB12,1,549.99,0.1
Ord146,3,CRB20,2,599.99,0.1
Ord146,4,MOB6,2,469.99,0.05
Ord146,5,MOB2,1,749.99,0.07
Ord1460,1,ELB201,1,4499.99,0.05
Ord1460,2,CRB76,1,299.99,0.07
Ord1460,3,RDB167,1,749.99,0.05
Ord1460,4,MOB7,2,3999.99,0.07
Ord1460,5,MOB123,2,999.99,0.07
Ord1461,1,RDB48,1,1499.99,0.2
Ord1461,2,CRB242,2,699.99,0.2
Ord1462,1,CHB263,1,89.99,0.2
Ord1462,2,CMB25,1,499.99,0.07
Ord1462,3,CRB223,1,529.99,0.1
Ord1462,4,CHB294,1,369.99,0.1
Ord1462,5,CRB251,1,2999.99,0.05
Ord1463,1,RDB51,2,6499.99,0.05
Ord1463,2,RDB168,1,1549,0.05
Ord1464,1,CMB109,2,416.99,0.05
Ord1464,2,MOB124,1,1499,0.2
Ord1464,3,RDB165,2,2499.99,0.2
Ord1464,4,RDB151,2,1549.99,0.05
Ord1465,1,CRB70,2,659.99,0.05
Ord1466,1,CMB310,2,899.99,0.07
Ord1466,2,CRB251,1,2999.99,0.05
Ord1466,3,RDB163,2,1349,0.2
Ord1466,4,MOB39,2,1499.99,0.05
Ord1467,1,CRB18,1,449,0.07
Ord1467,2,MOB115,1,3199.99,0.2
Ord1467,3,CHB278,2,369.99,0.1
Ord1468,1,CHB269,1,199.99,0.05
Ord1468,2,RDB58,1,4999.99,0.07
Ord1468,3,RDB50,2,5999.99,0.07
Ord1469,1,CRB77,2,799.99,0.2
Ord1469,2,CRB237,2,849.99,0.05
Ord1469,3,RDB182,1,2499.99,0.07
Ord1469,4,CHB100,2,489.99,0.05
Ord147,1,CMB26,2,599.99,0.2
Ord1470,1,CMB110,2,470.99,0.1
Ord1470,2,CHB287,1,279.99,0.05
Ord1470,3,CRB252,2,2999.99,0.05
Ord1471,1,RDB59,2,2599.99,0.2
Ord1471,2,MOB136,1,1799.99,0.07
Ord1472,1,CHB84,1,109.99,0.2
Ord1472,2,CMB300,1,799.99,0.2
Ord1473,1,CHB84,2,109.99,0.2
Ord1473,2,CMB102,1,489.99,0.07
Ord1474,1,CMB301,1,899.99,0.2
Ord1474,2,MOB123,1,999.99,0.05
Ord1475,1,CMB306,2,899.99,0.05
Ord1475,2,CRB261,2,899.99,0.07
Ord1475,3,RDB161,2,1899,0.05
Ord1475,4,CRB248,2,599.99,0.2
Ord1476,1,MOB142,2,3199.99,0.07
Ord1476,2,CHB91,2,349.99,0.07
Ord1476,3,MOB43,1,5299.99,0.07
Ord1476,4,ELB191,1,2799.99,0.1
Ord1476,5,CHB265,2,289.99,0.1
Ord1477,1,CYB210,2,1549,0.2
Ord1478,1,CHB100,2,489.99,0.1
Ord1478,2,MOB123,1,999.99,0.2
Ord1479,1,CRB252,1,2999.99,0.05
Ord1479,2,CRB256,1,899.99,0.1
Ord148,1,CRB14,1,269.99,0.05
Ord1480,1,CMB308,2,749.99,0.1
Ord1480,2,CRB82,2,659.99,0.1
Ord1480,3,CHB92,2,209.99,0.07
Ord1480,4,CRB225,2,959.99,0.07
Ord1481,1,RDB53,2,749.99,0.07
Ord1481,2,MOB130,1,919.99,0.1
Ord1482,1,RDB48,1,1499.99,0.1
Ord1482,2,MOB113,1,489.99,0.05
Ord1482,3,RDB58,2,4999.99,0.07
Ord1482,4,MOB40,1,4999.99,0.05
Ord1482,5,ELB205,2,4999.99,0.05
Ord1483,1,CHB280,1,489.99,0.05
Ord1483,2,CRB226,2,679.99,0.07
Ord1484,1,CHB295,2,319.99,0.07
Ord1484,2,RDB49,2,3499.99,0.2
Ord1484,3,CMB304,2,679.99,0.05
Ord1485,1,MOB122,2,2499.99,0.2
Ord1485,2,CHB276,1,319.99,0.2
Ord1486,1,ELB60,2,1559.99,0.05
Ord1486,2,CHB98,1,489.99,0.05
Ord1486,3,MOB113,1,489.99,0.1
Ord1486,4,CHB269,1,199.99,0.1
Ord1487,1,RDB160,1,4499.99,0.07
Ord1487,2,RDB151,2,1549.99,0.2
Ord1487,3,ELB198,1,2999.99,0.05
Ord1487,4,ELB196,1,2299.99,0.05
Ord1487,5,CHB96,2,349.99,0.2
Ord1488,1,MOB42,1,2299.99,0.07
Ord1488,2,MOB122,1,2499.99,0.07
Ord1489,1,ELB198,1,2999.99,0.2
Ord1489,2,CHB282,2,279.99,0.2
Ord1489,3,RDB52,1,875.99,0.1
Ord149,1,CRB12,2,549.99,0.07
Ord149,2,CHB21,2,269.99,0.07
Ord1490,1,CHB99,1,299.99,0.1
Ord1490,2,CRB254,1,749.99,0.1
Ord1490,3,CRB218,1,319.99,0.05
Ord1491,1,CHB95,2,299.99,0.2
Ord1491,2,CMB302,1,449.99,0.05
Ord1491,3,ELB60,2,1559.99,0.07
Ord1491,4,MOB139,2,2999.99,0.07
Ord1492,1,MOB37,2,379.99,0.1
Ord1493,1,CRB230,1,429.99,0.1
Ord1494,1,CRB230,2,429.99,0.1
Ord1494,2,RDB178,2,749.99,0.2
Ord1494,3,CHB264,2,249.99,0.05
Ord1495,1,CHB292,2,369.99,0.05
Ord1495,2,CMB308,2,749.99,0.2
Ord1495,3,MOB137,1,2599,0.1
Ord1496,1,CRB248,1,599.99,0.07
Ord1496,2,CRB214,1,899.99,0.07
Ord1496,3,CRB224,2,479.99,0.05
Ord1496,4,CMB302,1,449.99,0.05
Ord1496,5,CRB225,2,959.99,0.2
Ord1497,1,MOB141,2,1599.99,0.2
Ord1497,2,ELB198,2,2999.99,0.1
Ord1497,3,ELB204,2,3599.99,0.07
Ord1498,1,RDB172,1,3199.99,0.05
Ord1498,2,CRB260,2,799.99,0.07
Ord1499,1,CMB110,1,470.99,0.05
Ord1499,2,CYB208,1,1799.99,0.07
Ord1499,3,CHB268,2,159.99,0.05
Ord1499,4,MOB2,1,749.99,0.05
Ord1499,5,RDB171,2,3199.99,0.1
Ord15,1,CRB12,2,549.99,0.07
Ord15,2,MOB8,1,1799.99,0.07
Ord15,3,CRB18,2,449,0.05
Ord15,4,CHB23,2,299.99,0.2
Ord150,1,MOB7,1,3999.99,0.1
Ord150,2,MOB3,1,999.99,0.2
Ord150,3,CRB17,1,429,0.07
Ord150,4,CMB25,2,499.99,0.07
Ord1500,1,MOB41,2,1469.99,0.07
Ord1500,2,CHB293,1,319.99,0.07
Ord1501,1,CRB248,1,599.99,0.05
Ord1501,2,CRB219,1,639.99,0.07
Ord1501,3,CRB15,1,529.99,0.05
Ord1501,4,CRB67,1,250.99,0.2
Ord1501,5,CYB210,1,1549,0.05
Ord1502,1,CRB231,2,529.99,0.2
Ord1502,2,CRB19,2,449,0.07
Ord1502,3,CMB26,2,599.99,0.07
Ord1502,4,CHB268,1,159.99,0.2
Ord1502,5,CRB255,1,899.99,0.07
Ord1503,1,CRB217,1,909.99,0.1
Ord1503,2,CMB302,2,449.99,0.05
Ord1504,1,CHB276,1,319.99,0.07
Ord1505,1,CRB223,2,529.99,0.05
Ord1505,2,CMB24,2,549.99,0.07
Ord1505,3,MOB43,2,5299.99,0.05
Ord1506,1,RDB184,1,3499.99,0.05
Ord1506,2,RDB153,2,4999.99,0.2
Ord1506,3,RDB149,2,7499.99,0.05
Ord1507,1,MOB39,2,1499.99,0.2
Ord1507,2,CYB11,2,1680.99,0.1
Ord1507,3,CRB259,1,1199.99,0.07
Ord1507,4,CHB281,1,319.99,0.07
Ord1507,5,CHB293,2,319.99,0.05
Ord1508,1,MOB37,1,379.99,0.2
Ord1508,2,CMB109,1,416.99,0.1
Ord1508,3,RDB52,2,875.99,0.05
Ord1508,4,CHB88,1,189.99,0.05
Ord1509,1,CRB215,2,749.99,0.07
Ord151,1,CRB17,1,429,0.1
Ord151,2,CMB26,1,599.99,0.1
Ord1510,1,MOB142,2,3199.99,0.05
Ord1510,2,CRB68,1,449.99,0.1
Ord1510,3,CRB251,2,2999.99,0.1
Ord1510,4,CRB220,2,269.99,0.1
Ord1510,5,MOB137,1,2599,0.05
Ord1511,1,RDB144,2,1549.99,0.2
Ord1511,2,CHB288,1,389.99,0.07
Ord1511,3,CRB17,2,429,0.07
Ord1511,4,MOB41,1,1469.99,0.05
Ord1511,5,MOB124,2,1499,0.2
Ord1512,1,CRB217,1,909.99,0.07
Ord1513,1,RDB166,1,749.99,0.1
Ord1513,2,ELB61,2,4999.99,0.05
Ord1513,3,RDB159,2,2299.99,0.05
Ord1514,1,CRB240,2,899.99,0.1
Ord1514,2,ELB203,2,4999.99,0.05
Ord1515,1,MOB27,2,999.99,0.2
Ord1515,2,ELB202,2,3499.99,0.1
Ord1515,3,CMB310,2,899.99,0.05
Ord1515,4,MOB40,1,4999.99,0.1
Ord1515,5,RDB158,2,959.99,0.2
Ord1516,1,RDB172,2,3199.99,0.1
Ord1516,2,CRB253,1,2599.99,0.1
Ord1516,3,ELB196,2,2299.99,0.2
Ord1516,4,CRB259,2,1199.99,0.2
Ord1516,5,CHB271,2,209.99,0.2
Ord1517,1,CMB303,2,2599.99,0.07
Ord1517,2,CRB226,2,679.99,0.05
Ord1518,1,CMB304,2,679.99,0.1
Ord1518,2,RDB182,2,2499.99,0.05
Ord1518,3,CRB252,2,2999.99,0.05
Ord1519,1,RDB150,1,4499.99,0.2
Ord1519,2,CHB85,2,329.99,0.2
Ord1519,3,MOB124,2,1499,0.07
Ord1519,4,CRB65,1,346.99,0.2
Ord1519,5,CHB265,2,289.99,0.05
Ord152,1,MOB6,2,469.99,0.2
Ord152,2,CHB22,2,269.99,0.2
Ord152,3,CRB16,2,599.99,0.07
Ord1520,1,ELB186,1,4499.99,0.05
Ord1520,2,ELB188,2,3499.99,0.2
Ord1520,3,CMB310,2,899.99,0.07
Ord1520,4,CHB263,2,89.99,0.1
Ord1521,1,CHB100,1,489.99,0.2
Ord1521,2,CMB314,2,679.99,0.2
Ord1521,3,MOB123,1,999.99,0.1
Ord1521,4,MOB135,2,1499.99,0.2
Ord1522,1,CHB95,1,299.99,0.1
Ord1522,2,MOB141,1,1599.99,0.07
Ord1522,3,MOB117,1,1469.99,0.07
Ord1523,1,CMB311,2,749.99,0.2
Ord1524,1,RDB168,1,1549,0.1
Ord1524,2,CHB295,2,319.99,0.2
Ord1524,3,CMB313,1,449.99,0.2
Ord1524,4,CRB252,2,2999.99,0.2
Ord1525,1,RDB156,1,6499.99,0.1
Ord1525,2,RDB163,2,1349,0.07
Ord1525,3,ELB193,1,2799.99,0.07
Ord1526,1,RDB151,1,1549.99,0.07
Ord1526,2,RDB56,1,5499.99,0.1
Ord1526,3,CRB238,1,749.99,0.1
Ord1526,4,CRB243,1,679.99,0.05
Ord1527,1,MOB33,1,469.99,0.1
Ord1527,2,CMB103,1,551.99,0.05
Ord1527,3,RDB57,2,1999.99,0.05
Ord1528,1,CRB229,2,429.99,0.2
Ord1529,1,CHB23,1,299.99,0.05
Ord1529,2,RDB50,2,5999.99,0.1
Ord153,1,CRB16,1,599.99,0.07
Ord153,2,MOB8,1,1799.99,0.07
Ord153,3,CRB15,2,529.99,0.05
Ord1530,1,CRB213,2,269.99,0.1
Ord1530,2,MOB116,1,749.99,0.1
Ord1531,1,MOB128,1,1899,0.1
Ord1532,1,CYB209,2,2999.99,0.07
Ord1533,1,CHB274,2,229.99,0.1
Ord1533,2,CRB78,1,647.99,0.1
Ord1533,3,CHB96,1,349.99,0.1
Ord1533,4,CRB235,2,899.99,0.1
Ord1533,5,RDB51,1,6499.99,0.1
Ord1534,1,ELB194,1,3499.99,0.1
Ord1534,2,MOB117,1,1469.99,0.05
Ord1534,3,CHB269,2,199.99,0.2
Ord1534,4,RDB172,2,3199.99,0.2
Ord1535,1,CHB92,1,209.99,0.05
Ord1535,2,CRB75,2,599.99,0.05
Ord1536,1,RDB183,1,2199.99,0.2
Ord1536,2,ELB185,2,2799.99,0.07
Ord1536,3,ELB196,2,2299.99,0.2
Ord1537,1,CRB237,2,849.99,0.05
Ord1538,1,CYB206,1,3299.99,0.07
Ord1538,2,MOB46,2,1409.99,0.07
Ord1538,3,MOB117,1,1469.99,0.07
Ord1538,4,ELB197,1,2299.99,0.2
Ord1538,5,CMB306,2,899.99,0.05
Ord1539,1,MOB6,2,469.99,0.05
Ord1539,2,CRB12,2,549.99,0.05
Ord154,1,CRB12,1,549.99,0.1
Ord1540,1,CRB71,2,416.99,0.05
Ord1540,2,CRB236,1,749.99,0.07
Ord1540,3,CRB224,1,479.99,0.05
Ord1540,4,RDB177,2,5499.99,0.05
Ord1540,5,CRB78,1,647.99,0.2
Ord1541,1,RDB155,2,11999.99,0.1
Ord1541,2,CRB248,2,599.99,0.07
Ord1541,3,MOB142,2,3199.99,0.1
Ord1541,4,CRB17,1,429,0.1
Ord1541,5,CHB86,2,149.99,0.05
Ord1542,1,CRB79,1,402.99,0.2
Ord1542,2,MOB122,2,2499.99,0.05
Ord1542,3,RDB184,2,3499.99,0.2
Ord1542,4,MOB37,2,379.99,0.1
Ord1542,5,CHB297,1,279.99,0.2
Ord1543,1,CMB108,2,449.99,0.1
Ord1543,2,CHB93,1,209.99,0.2
Ord1543,3,RDB158,2,959.99,0.07
Ord1543,4,CHB97,2,349.99,0.05
Ord1543,5,MOB136,1,1799.99,0.2
Ord1544,1,ELB194,2,3499.99,0.1
Ord1544,2,CMB107,2,416.99,0.2
Ord1545,1,MOB45,1,869.99,0.1
Ord1546,1,RDB156,1,6499.99,0.1
Ord1546,2,ELB185,2,2799.99,0.1
Ord1546,3,CRB215,1,749.99,0.1
Ord1546,4,CMB25,1,499.99,0.05
Ord1547,1,CMB106,2,449.99,0.2
Ord1547,2,ELB204,1,3599.99,0.2
Ord1548,1,MOB32,1,469.99,0.1
